Chr1	0	500000	0.515022
Chr1	500000	1000000	0.502004
Chr1	1000000	1500000	0.497958
Chr1	1500000	2000000	0.491576
Chr1	2000000	2500000	0.490380
Chr1	2500000	3000000	0.476182
Chr1	3000000	3500000	0.484536
Chr1	3500000	4000000	0.494290
Chr1	4000000	4500000	0.477450
Chr1	4500000	5000000	0.474972
Chr1	5000000	5500000	0.477120
Chr1	5500000	6000000	0.482750
Chr1	6000000	6500000	0.476638
Chr1	6500000	7000000	0.492106
Chr1	7000000	7500000	0.483026
Chr1	7500000	8000000	0.488394
Chr1	8000000	8500000	0.487590
Chr1	8500000	9000000	0.484392
Chr1	9000000	9500000	0.486390
Chr1	9500000	10000000	0.494198
Chr1	10000000	10500000	0.481752
Chr1	10500000	11000000	0.489084
Chr1	11000000	11500000	0.492324
Chr1	11500000	12000000	0.489128
Chr1	12000000	12500000	0.470132
Chr1	12500000	13000000	0.469054
Chr1	13000000	13500000	0.479112
Chr1	13500000	14000000	0.481274
Chr1	14000000	14500000	0.486278
Chr1	14500000	15000000	0.489250
Chr1	15000000	15500000	0.480382
Chr1	15500000	16000000	0.485966
Chr1	16000000	16500000	0.487470
Chr1	16500000	17000000	0.456562
Chr1	17000000	17500000	0.455482
Chr1	17500000	18000000	0.474748
Chr1	18000000	18500000	0.459378
Chr1	18500000	19000000	0.479462
Chr1	19000000	19500000	0.476514
Chr1	19500000	20000000	0.483608
Chr1	20000000	20500000	0.480826
Chr1	20500000	21000000	0.490238
Chr1	21000000	21500000	0.483188
Chr1	21500000	22000000	0.465458
Chr1	22000000	22500000	0.461196
Chr1	22500000	23000000	0.463984
Chr1	23000000	23500000	0.476428
Chr1	23500000	24000000	0.474422
Chr1	24000000	24500000	0.467426
Chr1	24500000	25000000	0.485698
Chr1	25000000	25500000	0.480520
Chr1	25500000	26000000	0.478000
Chr1	26000000	26500000	0.482074
Chr1	26500000	27000000	0.448060
Chr1	27000000	27500000	0.469864
Chr1	27500000	28000000	0.451508
Chr1	28000000	28500000	0.456930
Chr1	28500000	29000000	0.465218
Chr1	29000000	29500000	0.461086
Chr1	29500000	30000000	0.454348
Chr1	30000000	30500000	0.467540
Chr1	30500000	31000000	0.461916
Chr1	31000000	31500000	0.467178
Chr1	31500000	32000000	0.471664
Chr1	32000000	32500000	0.464766
Chr1	32500000	33000000	0.467634
Chr1	33000000	33500000	0.472758
Chr1	33500000	34000000	0.457930
Chr1	34000000	34500000	0.449552
Chr1	34500000	35000000	0.435676
Chr1	35000000	35500000	0.448216
Chr1	35500000	36000000	0.434990
Chr1	36000000	36500000	0.438132
Chr1	36500000	37000000	0.445450
Chr1	37000000	37500000	0.458164
Chr1	37500000	38000000	0.451904
Chr1	38000000	38500000	0.461878
Chr1	38500000	39000000	0.453316
Chr1	39000000	39500000	0.457416
Chr1	39500000	40000000	0.450768
Chr1	40000000	40500000	0.442484
Chr1	40500000	41000000	0.457644
Chr1	41000000	41500000	0.441864
Chr1	41500000	42000000	0.436604
Chr1	42000000	42500000	0.448954
Chr1	42500000	43000000	0.449072
Chr1	43000000	43500000	0.451044
Chr1	43500000	44000000	0.431256
Chr1	44000000	44500000	0.451108
Chr1	44500000	45000000	0.436154
Chr1	45000000	45500000	0.443174
Chr1	45500000	46000000	0.447622
Chr1	46000000	46500000	0.446326
Chr1	46500000	47000000	0.435712
Chr1	47000000	47500000	0.439640
Chr1	47500000	48000000	0.452692
Chr1	48000000	48500000	0.448774
Chr1	48500000	49000000	0.436474
Chr1	49000000	49500000	0.450112
Chr1	49500000	50000000	0.442702
Chr1	50000000	50500000	0.453320
Chr1	50500000	51000000	0.449770
Chr1	51000000	51500000	0.450950
Chr1	51500000	52000000	0.453458
Chr1	52000000	52500000	0.446790
Chr1	52500000	53000000	0.447336
Chr1	53000000	53500000	0.447198
Chr1	53500000	54000000	0.439894
Chr1	54000000	54500000	0.432712
Chr1	54500000	55000000	0.430476
Chr1	55000000	55500000	0.441614
Chr1	55500000	56000000	0.430786
Chr1	56000000	56500000	0.441148
Chr1	56500000	57000000	0.440422
Chr1	57000000	57500000	0.442928
Chr1	57500000	58000000	0.439288
Chr1	58000000	58500000	0.440002
Chr1	58500000	59000000	0.433380
Chr1	59000000	59500000	0.434920
Chr1	59500000	60000000	0.442150
Chr1	60000000	60500000	0.439700
Chr1	60500000	61000000	0.429484
Chr1	61000000	61500000	0.442040
Chr1	61500000	62000000	0.431808
Chr1	62000000	62500000	0.436738
Chr1	62500000	63000000	0.446574
Chr1	63000000	63500000	0.438252
Chr1	63500000	64000000	0.434582
Chr1	64000000	64500000	0.449610
Chr1	64500000	65000000	0.445116
Chr1	65000000	65500000	0.442104
Chr1	65500000	66000000	0.439978
Chr1	66000000	66500000	0.435072
Chr1	66500000	67000000	0.438488
